ticket_id,account_contact,ticket_status,ticket_priority,first_response_time,time_to_resolution,customer_satisfaction_rating
3717,rbarber@example.com,Open,High,,,
3718,josephjensen@example.com,Open,Critical,,,
3719,gonzalezmatthew@example.net,Open,Medium,,,
3720,murphybecky@example.net,Closed,Critical,2023-06-01 04:12:04,2023-06-01 09:12:04,3.0
3721,douglas01@example.net,Open,Critical,,,
3722,lauren79@example.org,Closed,Medium,2023-05-31 23:26:07,2023-06-01 16:52:07,4.0
3723,lisa19@example.org,Open,Critical,,,
3724,joseph10@example.org,Open,Medium,,,
3725,wschroeder@example.com,Pending Customer Response,High,2023-06-01 10:11:12,,
3726,adam98@example.net,Pending Customer Response,High,2023-06-01 04:27:14,,
3727,morozco@example.org,Closed,Medium,2023-06-01 02:42:16,2023-06-01 04:09:16,3.0
3728,ashleymills@example.org,Closed,Medium,2023-06-01 06:11:16,2023-06-01 05:24:16,3.0
3729,brownronald@example.net,Open,High,,,
3730,amy29@example.org,Pending Customer Response,Critical,2023-06-01 19:50:19,,
3731,rhonda50@example.net,Pending Customer Response,Critical,2023-06-01 13:03:21,,
3732,joshua99@example.org,Closed,Critical,2023-06-01 02:15:22,2023-06-01 22:25:22,3.0
3733,anthonyhobbs@example.com,Pending Customer Response,Medium,2023-06-01 04:07:23,,
3734,sstewart@example.com,Pending Customer Response,Low,2023-06-01 11:29:25,,
3735,scotterik@example.net,Pending Customer Response,Low,2023-06-01 11:00:26,,
3736,jennifer03@example.org,Pending Customer Response,Medium,2023-06-01 08:46:28,,
3737,stonemelanie@example.org,Open,Medium,,,
3738,jeffrey95@example.com,Open,Critical,,,
3739,thomas73@example.net,Closed,Low,2023-06-01 21:32:33,2023-06-01 21:31:33,1.0
3740,brownanthony@example.org,Pending Customer Response,Medium,2023-06-01 16:27:34,,
3741,candace63@example.org,Pending Customer Response,Critical,2023-06-01 12:39:35,,
3742,amanda69@example.net,Open,Low,,,
3743,angelamoreno@example.net,Pending Customer Response,Critical,2023-06-01 04:55:37,,
3744,melinda00@example.org,Closed,Low,2023-06-01 19:35:38,2023-06-01 07:11:38,3.0
3745,willisjason@example.org,Closed,Low,2023-06-01 18:17:39,2023-06-01 07:53:39,3.0
3746,donna27@example.org,Pending Customer Response,Critical,2023-06-01 17:37:41,,
3747,mgallagher@example.com,Open,Low,,,
3748,reyespamela@example.com,Closed,High,2023-06-01 01:11:45,2023-06-01 20:17:45,2.0
3749,tiffanyjackson@example.com,Pending Customer Response,High,2023-06-01 03:26:46,,
3750,taylorelizabeth@example.net,Closed,Critical,2023-06-01 21:20:46,2023-06-01 15:44:46,5.0
3751,gmiller@example.org,Closed,Critical,2023-06-01 11:20:48,2023-05-31 23:13:48,1.0
3752,lonniemarsh@example.com,Pending Customer Response,Critical,2023-06-01 02:48:49,,
3753,kristyrodriguez@example.org,Pending Customer Response,Critical,2023-06-01 00:35:50,,
3754,elizabeth82@example.net,Open,High,,,
3755,miketorres@example.org,Pending Customer Response,Low,2023-06-01 14:23:52,,
3756,kevin21@example.com,Pending Customer Response,High,2023-06-01 04:36:54,,
3757,timothy98@example.org,Open,Medium,,,
3758,daviesmichael@example.net,Pending Customer Response,High,2023-06-01 02:01:58,,
3759,bryanlopez@example.org,Pending Customer Response,Critical,2023-06-01 19:04:59,,
3760,daniellebrown@example.net,Closed,Critical,2023-06-01 03:31:00,2023-06-01 07:58:00,4.0
3761,kevin24@example.com,Pending Customer Response,Critical,2023-06-01 03:30:02,,
3762,veronicarodriguez@example.net,Open,High,,,
3763,victoria94@example.org,Closed,High,2023-06-01 11:35:05,2023-06-01 11:59:05,1.0
3764,burkeraymond@example.com,Open,Critical,,,
3765,yvonnerose@example.org,Pending Customer Response,Critical,2023-06-01 07:11:07,,
3766,jason52@example.net,Closed,Medium,2023-06-01 05:47:08,2023-06-01 21:47:08,2.0
3767,zamorahunter@example.org,Open,Low,,,
3768,richardbolton@example.org,Pending Customer Response,Medium,2023-06-01 00:14:10,,
3769,paulcrane@example.net,Open,High,,,
3770,nancy80@example.net,Closed,High,2023-06-01 09:20:13,2023-06-01 20:22:13,3.0
3771,makayla71@example.net,Closed,High,2023-06-01 03:33:15,2023-06-01 07:42:15,2.0
3772,jamie35@example.com,Pending Customer Response,Medium,2023-06-01 09:43:16,,
3773,ulawrence@example.org,Closed,High,2023-06-01 23:02:17,2023-06-01 13:54:17,5.0
3774,tinadoyle@example.com,Closed,Medium,2023-06-01 21:06:18,2023-06-01 18:52:18,2.0
3775,xarmstrong@example.net,Pending Customer Response,High,2023-06-01 02:05:19,,
3776,ajones@example.org,Open,High,,,
3777,heathermartin@example.net,Open,High,,,
3778,jacksonangela@example.net,Open,High,,,
3779,smithalicia@example.com,Open,High,,,
3780,wgallegos@example.net,Open,Low,,,
3781,marytaylor@example.net,Pending Customer Response,Low,2023-06-01 07:13:27,,
3782,patriciaadams@example.org,Closed,Medium,2023-06-01 10:49:29,2023-06-01 05:47:29,3.0
3783,mliu@example.com,Open,Low,,,
3784,oburgess@example.org,Pending Customer Response,Medium,2023-06-01 08:14:31,,
3785,fbarton@example.com,Pending Customer Response,High,2023-06-01 04:16:33,,
3786,dvasquez@example.org,Open,Critical,,,
3787,heatherjames@example.com,Closed,Medium,2023-06-01 17:45:35,2023-06-01 02:45:35,2.0
3788,gblake@example.net,Pending Customer Response,Low,2023-06-01 14:55:37,,
3789,millerdavid@example.com,Closed,Medium,2023-06-01 21:26:39,2023-06-01 00:01:39,4.0
3790,youngraymond@example.net,Closed,Low,2023-06-01 18:45:39,2023-06-01 17:18:39,2.0
3791,freemanstephen@example.com,Closed,Critical,2023-06-01 03:44:41,2023-06-01 14:49:41,4.0
3792,kleblanc@example.org,Open,Low,,,
3793,fwest@example.com,Closed,High,2023-06-01 17:25:45,2023-06-01 09:40:45,3.0
3794,michelle17@example.net,Open,High,,,
3795,dominiquelarson@example.net,Closed,Low,2023-06-01 03:36:48,2023-06-01 08:03:48,1.0
3796,randallchristopher@example.net,Closed,Medium,2023-06-01 06:56:50,2023-06-01 20:13:50,1.0
3797,odavis@example.com,Open,Low,,,
3798,ubates@example.org,Open,Medium,,,
3799,marissamorrison@example.com,Closed,Low,2023-06-01 00:47:54,2023-06-01 08:19:54,2.0
3800,megan26@example.org,Closed,High,2023-06-01 19:48:56,2023-06-01 08:31:56,4.0
3801,antonio30@example.net,Pending Customer Response,Critical,2023-06-01 16:04:58,,
3802,donna01@example.net,Open,High,,,
3803,devin83@example.net,Pending Customer Response,Low,2023-06-01 11:33:00,,
3804,allen59@example.org,Pending Customer Response,Critical,2023-06-01 10:17:02,,
3805,pherman@example.com,Pending Customer Response,Critical,2023-06-01 07:39:04,,
3806,moralesdaniel@example.org,Closed,Low,2023-06-01 13:19:05,2023-06-01 05:18:05,1.0
3807,mccarthylaura@example.net,Pending Customer Response,High,2023-06-01 07:45:07,,
3808,john68@example.net,Open,Critical,,,
3809,lauren29@example.net,Pending Customer Response,Critical,2023-06-01 13:25:09,,
3810,ptyler@example.com,Open,Critical,,,
3811,lisa12@example.net,Closed,Critical,2023-06-01 20:51:12,2023-06-01 09:48:12,1.0
3812,leejennifer@example.com,Open,Critical,,,
3813,thomas57@example.org,Open,High,,,
3814,gwolf@example.com,Pending Customer Response,Critical,2023-06-01 15:27:17,,
3815,robertsanchez@example.org,Open,Critical,,,
3816,campbelltheodore@example.net,Closed,High,2023-06-01 14:10:20,2023-06-01 03:37:20,1.0
3817,anneguerra@example.com,Open,Medium,,,
3818,suzannelarson@example.com,Pending Customer Response,High,2023-06-01 22:59:24,,
3819,davidgarner@example.org,Pending Customer Response,Critical,2023-06-01 06:43:26,,
3820,bmiller@example.org,Closed,High,2023-06-01 07:55:28,2023-06-01 06:24:28,2.0
3821,carrollnatalie@example.org,Open,High,,,
3822,lyonscrystal@example.org,Closed,Low,2023-06-01 18:55:30,2023-06-01 22:35:30,3.0
3823,charlesruiz@example.net,Open,Critical,,,
3824,steven38@example.org,Open,Low,,,
3825,bennettmackenzie@example.com,Closed,Low,2023-06-01 20:27:34,2023-06-01 07:38:34,2.0
3826,mary63@example.org,Open,Critical,,,
3827,longelizabeth@example.com,Closed,Critical,2023-06-01 02:45:37,2023-06-01 17:42:37,3.0
3828,jgarcia@example.net,Closed,High,2023-06-01 11:18:37,2023-06-01 01:08:37,3.0
3829,melissa35@example.org,Pending Customer Response,Medium,2023-06-01 10:38:38,,
3830,mgarza@example.org,Closed,High,2023-06-01 01:33:40,2023-06-01 14:26:40,5.0
3831,allencaitlin@example.org,Closed,Low,2023-06-01 06:56:42,2023-06-01 14:16:42,5.0
3832,debbie17@example.net,Open,High,,,
3833,sherri88@example.com,Closed,Medium,2023-06-01 20:51:44,2023-06-01 12:34:44,2.0
3834,jenniferskinner@example.org,Closed,Critical,2023-06-01 06:08:46,2023-06-01 13:02:46,1.0
3835,oortiz@example.org,Closed,Low,2023-06-01 11:33:47,2023-06-01 11:52:47,3.0
3836,geraldmoore@example.org,Pending Customer Response,Critical,2023-06-01 19:54:47,,
3837,matthewgeorge@example.org,Closed,Medium,2023-06-01 19:04:48,2023-06-01 01:29:48,2.0
3838,misty37@example.com,Open,High,,,
3839,jameskathleen@example.com,Open,High,,,
3840,jillian48@example.com,Pending Customer Response,Low,2023-06-01 11:56:52,,
3841,edward21@example.org,Pending Customer Response,High,2023-06-01 17:53:54,,
3842,lisacaldwell@example.com,Pending Customer Response,Critical,2023-06-01 17:35:55,,
3843,smithlisa@example.org,Open,High,,,
3844,connie09@example.org,Closed,Critical,2023-06-01 04:58:59,2023-06-01 18:01:59,3.0
3845,zfarmer@example.com,Closed,Medium,2023-06-01 08:16:00,2023-06-01 17:25:00,3.0
3846,matthewmccann@example.net,Open,Medium,,,
3847,echarles@example.net,Open,High,,,
3848,perezdiane@example.net,Closed,Critical,2023-06-01 15:32:04,2023-06-01 02:44:04,3.0
3849,iyu@example.net,Open,High,,,
3850,marshalldiane@example.org,Pending Customer Response,Low,2023-06-01 06:18:06,,
3851,zfletcher@example.com,Pending Customer Response,Critical,2023-06-01 13:18:08,,
3852,jenniferrojas@example.org,Closed,High,2023-06-01 01:25:10,2023-06-01 09:03:10,4.0
3853,ariana86@example.org,Pending Customer Response,Medium,2023-06-01 07:02:11,,
3854,cflores@example.com,Closed,Low,2023-06-01 01:53:12,2023-06-01 04:59:12,2.0
3855,kayla31@example.org,Open,Critical,,,
3856,beasleyadam@example.net,Open,Critical,,,
3857,kevans@example.net,Open,Medium,,,
3858,plucero@example.com,Pending Customer Response,High,2023-05-31 23:55:17,,
3859,christopher40@example.com,Closed,Medium,2023-06-01 07:07:19,2023-06-01 08:38:19,3.0
3860,adamsjessica@example.net,Closed,High,2023-06-01 19:18:21,2023-06-01 03:42:21,2.0
3861,barnettdavid@example.net,Closed,Critical,2023-06-01 07:11:21,2023-06-01 00:34:21,2.0
3862,qlane@example.net,Open,Medium,,,
3863,holttimothy@example.org,Closed,Critical,2023-06-01 15:21:24,2023-06-01 10:14:24,2.0
3864,jeff69@example.net,Closed,Low,2023-06-01 05:24:25,2023-06-01 12:27:25,2.0
3865,juarezthomas@example.net,Open,Critical,,,
3866,xaustin@example.org,Pending Customer Response,High,2023-06-01 06:20:27,,
3867,patrick51@example.net,Closed,Low,2023-06-01 15:49:28,2023-06-01 13:51:28,2.0
3868,mary39@example.org,Closed,Medium,2023-06-01 10:04:30,2023-06-01 12:11:30,4.0
3869,dana80@example.org,Open,High,,,
3870,sandraboyle@example.net,Pending Customer Response,Low,2023-06-01 09:38:32,,
3871,john42@example.com,Closed,Critical,2023-06-01 16:23:34,2023-06-01 07:04:34,5.0
3872,william88@example.net,Open,Low,,,
3873,rnoble@example.com,Closed,Medium,2023-06-01 17:34:38,2023-06-01 17:22:38,2.0
3874,elizabethjenkins@example.com,Open,Low,,,
3875,jefferyrivera@example.org,Closed,Low,2023-06-01 09:48:40,2023-06-01 04:17:40,4.0
3876,johnsonmichelle@example.net,Open,Low,,,
3877,moodyseth@example.com,Closed,Critical,2023-06-01 07:08:43,2023-06-01 16:32:43,1.0
3878,vking@example.org,Open,Critical,,,
3879,john66@example.org,Pending Customer Response,Critical,2023-06-01 02:09:44,,
3880,wflores@example.org,Open,Critical,,,
3881,todddiaz@example.com,Open,Low,,,
3882,corey15@example.org,Closed,High,2023-06-01 11:24:47,2023-06-01 06:26:47,5.0
3883,rebeccahebert@example.com,Pending Customer Response,Low,2023-06-01 03:18:49,,
3884,kennethwilson@example.com,Open,Medium,,,
3885,wilkinsontammy@example.com,Pending Customer Response,High,2023-06-01 19:10:51,,
3886,athomas@example.org,Open,Medium,,,
3887,tracyrivera@example.com,Open,Low,,,
3888,christophersantiago@example.org,Closed,Low,2023-06-01 16:59:55,2023-06-01 11:30:55,2.0
3889,michael42@example.com,Closed,Critical,2023-06-01 02:25:57,2023-06-01 17:00:57,4.0
3890,gloriapineda@example.net,Closed,Medium,2023-06-01 17:54:59,2023-06-01 23:08:59,1.0
3891,vargasdebbie@example.net,Pending Customer Response,High,2023-06-01 04:48:00,,
3892,dianegonzalez@example.org,Closed,Medium,2023-05-31 23:24:02,2023-06-01 02:12:02,1.0
3893,daniel16@example.org,Pending Customer Response,Critical,2023-06-01 12:28:03,,
3894,elloyd@example.net,Closed,Critical,2023-06-01 12:04:05,2023-06-01 11:59:05,4.0
3895,martincharlene@example.net,Open,Critical,,,
3896,warrentami@example.net,Closed,High,2023-06-01 07:37:07,2023-05-31 23:23:07,4.0
3897,dpeterson@example.com,Open,High,,,
3898,leemichael@example.net,Closed,Medium,2023-06-01 10:42:11,2023-06-01 05:05:11,1.0
3899,adamsjason@example.com,Pending Customer Response,Low,2023-06-01 18:21:12,,
3900,katherinenguyen@example.net,Pending Customer Response,High,2023-06-01 00:48:14,,
3901,waltonrichard@example.com,Open,Medium,,,
3902,tara53@example.net,Pending Customer Response,High,2023-06-01 08:57:17,,
3903,parkertammy@example.org,Open,Critical,,,
3904,wendy13@example.org,Closed,Critical,2023-06-01 12:34:19,2023-06-01 10:22:19,1.0
3905,kennedyjames@example.com,Pending Customer Response,Critical,2023-06-01 16:02:21,,
3906,mitchellshaffer@example.org,Closed,Critical,2023-06-01 18:15:23,2023-06-01 02:59:23,4.0
3907,gnguyen@example.net,Closed,Critical,2023-06-01 10:13:23,2023-06-01 18:03:23,5.0
3908,petersonmichael@example.org,Open,High,,,
3909,uburke@example.net,Closed,High,2023-06-01 02:38:25,2023-06-01 07:43:25,1.0
3910,jscott@example.org,Closed,High,2023-06-01 22:15:26,2023-06-01 19:35:26,1.0
3911,jenniferrogers@example.org,Closed,Critical,2023-06-01 05:36:27,2023-06-01 01:20:27,5.0
3912,phuffman@example.org,Open,Low,,,
3913,mcmahonrichard@example.net,Closed,High,2023-06-01 18:52:30,2023-06-01 20:24:30,5.0
3914,stephen96@example.org,Closed,High,2023-06-01 01:58:31,2023-06-01 08:58:31,3.0
3915,lindsaywhite@example.org,Pending Customer Response,High,2023-06-01 20:03:33,,
3916,jbeasley@example.org,Open,Low,,,
3917,jeffmason@example.net,Closed,Critical,2023-06-01 05:40:35,2023-06-01 14:36:35,4.0
3918,andersonerika@example.net,Closed,Medium,2023-06-01 11:14:36,2023-06-01 03:07:36,1.0
3919,jeanbradley@example.net,Open,High,,,
3920,dcrane@example.org,Closed,Medium,2023-06-01 16:58:39,2023-06-01 06:18:39,3.0
3921,csmith@example.org,Open,Medium,,,
3922,jason48@example.net,Pending Customer Response,Medium,2023-06-01 19:38:41,,
3923,moorerachel@example.net,Pending Customer Response,Low,2023-06-01 10:42:42,,
3924,zbrock@example.net,Open,Medium,,,
3925,djones@example.org,Pending Customer Response,Medium,2023-06-01 07:36:45,,
3926,davischristopher@example.com,Pending Customer Response,Low,2023-06-01 22:27:47,,
3927,davisbrandon@example.com,Closed,Critical,2023-06-01 05:47:48,2023-06-01 11:36:48,3.0
3928,alexander21@example.com,Pending Customer Response,Low,2023-06-01 11:17:50,,
3929,teresaheath@example.net,Pending Customer Response,Low,2023-06-01 11:12:52,,
3930,brianpatterson@example.org,Open,Critical,,,
3931,jefferyjones@example.org,Open,Low,,,
3932,cameronfuller@example.com,Closed,High,2023-06-01 07:11:56,2023-06-01 11:11:56,5.0
3933,jeffhodges@example.net,Open,High,,,
3934,joshua52@example.com,Pending Customer Response,Medium,2023-06-01 09:33:59,,
3935,norristracey@example.org,Pending Customer Response,Medium,2023-06-01 08:08:00,,
3936,kimmendoza@example.com,Pending Customer Response,Critical,2023-06-01 16:25:02,,
3937,brobinson@example.org,Pending Customer Response,High,2023-06-01 15:15:04,,
3938,catherineandrews@example.net,Closed,Medium,2023-06-01 14:18:05,2023-06-01 07:14:05,2.0
3939,bmaldonado@example.com,Open,High,,,
3940,efloyd@example.com,Closed,Critical,2023-06-01 10:21:07,2023-06-01 13:49:07,4.0
3941,williammason@example.net,Open,Low,,,
3942,sreid@example.net,Closed,High,2023-06-01 07:08:10,2023-06-01 14:17:10,4.0
3943,erin26@example.com,Pending Customer Response,Critical,2023-06-01 08:49:12,,
3944,christopherharris@example.com,Closed,High,2023-06-01 04:24:13,2023-06-01 21:39:13,4.0
3945,johnsonlisa@example.com,Closed,Critical,2023-06-01 23:08:15,2023-06-01 04:14:15,5.0
3946,heidi38@example.net,Closed,High,2023-06-01 03:33:17,2023-06-01 16:18:17,3.0
3947,fingram@example.com,Closed,High,2023-06-01 06:39:19,2023-06-01 09:28:19,5.0
3948,jeremykemp@example.com,Open,Medium,,,
3949,lisajohnson@example.com,Closed,High,2023-06-01 17:07:22,2023-06-01 07:07:22,4.0
3950,gracerivera@example.com,Pending Customer Response,Critical,2023-06-01 23:00:24,,
3951,anthonynichols@example.net,Closed,Medium,2023-06-01 09:33:25,2023-06-01 16:38:25,4.0
3952,savagejennifer@example.net,Open,Medium,,,
3953,dgreen@example.com,Pending Customer Response,Medium,2023-06-01 06:31:26,,
3954,wilsonkenneth@example.net,Open,Medium,,,
3955,moorerichard@example.net,Closed,High,2023-06-01 01:30:30,2023-06-01 03:30:30,2.0
3956,ejones@example.org,Pending Customer Response,Medium,2023-06-01 12:32:32,,
3957,janiceowen@example.com,Open,High,,,
3958,sarahevans@example.com,Closed,High,2023-06-01 11:18:35,2023-06-01 03:58:35,1.0
3959,aroberts@example.net,Open,Low,,,
3960,zmarquez@example.org,Open,Critical,,,
3961,carrollemily@example.com,Closed,Critical,2023-06-01 13:58:41,2023-06-01 22:18:41,2.0
3962,rwise@example.net,Open,Medium,,,
3963,marquezthomas@example.com,Open,Low,,,
3964,hernandezkeith@example.org,Open,Critical,,,
3965,eharvey@example.com,Pending Customer Response,Low,2023-06-01 19:44:48,,
3966,robinsonmargaret@example.org,Closed,High,2023-05-31 23:36:49,2023-06-01 02:00:49,5.0
3967,bhartman@example.com,Closed,Critical,2023-05-31 23:49:50,2023-06-01 13:08:50,2.0
3968,johnsonchristopher@example.org,Closed,Medium,2023-06-01 05:44:52,2023-06-01 04:15:52,3.0
3969,xjackson@example.net,Closed,Medium,2023-06-01 13:50:52,2023-06-01 12:34:52,2.0
3970,ryandodson@example.net,Closed,Critical,2023-06-01 13:35:54,2023-06-01 18:41:54,1.0
3971,griffinkaren@example.net,Pending Customer Response,Medium,2023-06-01 02:50:56,,
3972,spencercrawford@example.net,Open,Medium,,,
3973,shane95@example.com,Open,Critical,,,
3974,sthomas@example.org,Open,Critical,,,
3975,yhansen@example.com,Pending Customer Response,High,2023-06-01 14:18:01,,
3976,jbrown@example.com,Closed,Medium,2023-06-01 14:44:01,2023-06-01 10:19:01,2.0
3977,jacksonadam@example.com,Closed,Medium,2023-06-01 12:22:02,2023-06-01 14:25:02,2.0
3978,steven58@example.com,Open,High,,,
3979,john03@example.org,Open,Critical,,,
3980,lisathomas@example.net,Closed,High,2023-06-01 07:52:06,2023-06-01 02:35:06,3.0
3981,atorres@example.net,Closed,High,2023-06-01 01:25:08,2023-06-01 19:25:08,3.0
3982,dbaldwin@example.org,Pending Customer Response,Medium,2023-06-01 18:27:10,,
3983,colleen76@example.net,Pending Customer Response,Critical,2023-06-01 19:54:11,,
3984,pfitzpatrick@example.com,Open,Critical,,,
3985,jamiesmith@example.com,Closed,Critical,2023-06-01 06:10:14,2023-06-01 16:58:14,4.0
3986,davismark@example.net,Open,High,,,
3987,vknapp@example.com,Open,Low,,,
3988,houserobert@example.net,Closed,Critical,2023-06-01 08:46:19,2023-06-01 07:09:19,5.0
